步骤,损失,准确率,步骤准确率
597,4.655246,81.3095211982727,0.8130952
598,5.472821,78.21428775787354,0.7821429
599,3.880279,85.00000238418579,0.85
600,5.102316,79.64285612106323,0.79642856
601,5.134623,79.52380776405334,0.7952381
602,4.9012494,80.35714030265808,0.8035714
603,4.6955814,81.1904788017273,0.8119048
604,4.7383885,80.35714030265808,0.8035714
605,5.29342,78.69047522544861,0.78690475
606,4.452799,81.3095211982727,0.8130952
607,4.269721,82.4999988079071,0.825
608,4.1854253,82.38095045089722,0.8238095
609,5.1636553,79.04762029647827,0.7904762
610,4.720127,80.23809790611267,0.802381
611,5.0911756,79.64285612106323,0.79642856
612,3.9030035,83.92857313156128,0.83928573
613,5.0377493,78.45237851142883,0.7845238
614,4.272324,81.90476298332214,0.81904763
615,5.08111,78.45237851142883,0.7845238
616,4.614421,81.42856955528259,0.8142857
617,4.8356524,80.95238208770752,0.8095238
618,4.3895707,80.83333373069763,0.80833334
619,4.1527157,83.80952477455139,0.83809525
620,4.223489,83.6904764175415,0.83690476
621,4.061762,82.97619223594666,0.8297619
622,4.2652464,82.02381134033203,0.8202381
623,4.8995147,80.23809790611267,0.802381
624,4.9925523,78.92857193946838,0.7892857
625,3.8908834,83.45237970352173,0.8345238
626,4.754118,80.83333373069763,0.80833334
627,4.8925796,78.8095235824585,0.78809524
628,4.2398944,83.6904764175415,0.83690476
629,4.560897,82.38095045089722,0.8238095
630,4.7299886,80.11904954910278,0.8011905
631,4.3384686,82.4999988079071,0.825
632,3.6599338,84.28571224212646,0.8428571
633,4.472228,82.38095045089722,0.8238095
634,4.734144,81.07143044471741,0.8107143
635,5.2360673,79.52380776405334,0.7952381
636,4.2312098,81.42856955528259,0.8142857
637,5.4727573,80.11904954910278,0.8011905
638,4.419982,81.78571462631226,0.81785715
639,4.239933,82.61904716491699,0.8261905
640,4.132372,84.04762148857117,0.8404762
641,4.1997337,82.61904716491699,0.8261905
642,5.2033176,79.16666865348816,0.7916667
643,4.6941004,80.95238208770752,0.8095238
644,3.9638734,82.85714387893677,0.82857144
645,4.606104,80.95238208770752,0.8095238
646,4.6911016,80.11904954910278,0.8011905
647,4.118592,82.97619223594666,0.8297619
648,4.6969576,81.07143044471741,0.8107143
649,4.3946605,81.90476298332214,0.81904763
650,5.1120205,80.95238208770752,0.8095238
651,4.2766004,81.90476298332214,0.81904763
652,4.9316754,80.83333373069763,0.80833334
653,4.297529,83.21428298950195,0.83214283
654,4.0838084,82.97619223594666,0.8297619
655,4.5157857,80.95238208770752,0.8095238
656,4.4339986,81.07143044471741,0.8107143
657,4.8916826,80.47618865966797,0.8047619
658,3.738717,84.64285731315613,0.8464286
659,4.4411426,81.42856955528259,0.8142857
660,4.5714808,80.71428537368774,0.80714285
661,4.1954856,83.45237970352173,0.8345238
662,4.6539392,82.26190209388733,0.822619
663,3.8785524,85.59523820877075,0.8559524
664,4.772875,80.71428537368774,0.80714285
665,4.4990325,81.07143044471741,0.8107143
666,4.623516,81.54761791229248,0.8154762
667,4.540576,82.26190209388733,0.822619
668,4.295118,82.14285969734192,0.8214286
669,4.625677,81.1904788017273,0.8119048
670,3.9376929,82.73809552192688,0.82738096
671,4.8173485,80.11904954910278,0.8011905
672,4.4559355,81.78571462631226,0.81785715
673,4.6317697,80.83333373069763,0.80833334
674,3.67378,85.83333492279053,0.85833335
675,3.6008317,85.47618985176086,0.8547619
676,4.1985846,81.42856955528259,0.8142857
677,4.209583,83.92857313156128,0.83928573
678,4.7280226,80.71428537368774,0.80714285
679,3.903564,83.57142806053162,0.8357143
680,4.371456,82.4999988079071,0.825
681,5.0822678,79.28571701049805,0.79285717
682,4.036361,83.09524059295654,0.8309524
683,4.377409,82.26190209388733,0.822619
684,3.586395,85.47618985176086,0.8547619
685,4.394515,82.14285969734192,0.8214286
686,3.8978992,84.52380895614624,0.8452381
687,3.6653533,84.76190567016602,0.84761906
688,4.1959314,82.4999988079071,0.825
689,4.422671,83.6904764175415,0.83690476
690,4.9634447,79.64285612106323,0.79642856
691,4.51476,81.54761791229248,0.8154762
692,4.896582,80.11904954910278,0.8011905
693,3.4524033,86.78571581840515,0.86785716
694,3.7953057,86.07142567634583,0.86071426
695,3.9442906,83.33333134651184,0.8333333
696,4.126919,84.16666388511658,0.84166664
697,4.057535,83.09524059295654,0.8309524
698,3.9715865,84.28571224212646,0.8428571
699,4.1905456,83.92857313156128,0.83928573
700,3.441153,85.1190447807312,0.85119045
701,4.234188,83.33333134651184,0.8333333
702,4.7097726,81.3095211982727,0.8130952
703,4.264406,83.09524059295654,0.8309524
704,4.6442842,82.14285969734192,0.8214286
705,4.310798,81.54761791229248,0.8154762
706,4.6358843,82.97619223594666,0.8297619
707,3.9845777,85.00000238418579,0.85
708,4.317507,82.85714387893677,0.82857144
709,4.3857923,81.78571462631226,0.81785715
710,3.6525042,85.00000238418579,0.85
711,4.197597,83.92857313156128,0.83928573
712,3.3029656,85.83333492279053,0.85833335
713,3.8480535,84.76190567016602,0.84761906
714,4.128133,82.61904716491699,0.8261905
715,3.6069746,84.40476059913635,0.8440476
716,4.022248,84.40476059913635,0.8440476
717,3.9123435,84.16666388511658,0.84166664
718,3.5747473,85.71428656578064,0.85714287
719,3.8099203,84.64285731315613,0.8464286
720,4.402965,82.02381134033203,0.8202381
721,3.6259122,84.40476059913635,0.8440476
722,3.672151,85.1190447807312,0.85119045
723,3.5250473,84.76190567016602,0.84761906
724,3.7463622,83.6904764175415,0.83690476
725,3.7280762,84.40476059913635,0.8440476
726,3.1335216,87.5,0.875
727,3.894709,84.76190567016602,0.84761906
728,3.6220186,83.80952477455139,0.83809525
729,4.6158266,81.90476298332214,0.81904763
730,4.0712943,83.6904764175415,0.83690476
731,3.9006457,84.16666388511658,0.84166664
732,3.8314433,83.21428298950195,0.83214283
733,3.9715767,85.35714149475098,0.8535714
734,3.7256055,85.1190447807312,0.85119045
735,3.466779,85.71428656578064,0.85714287
736,3.2745905,86.3095223903656,0.8630952
737,4.069663,82.97619223594666,0.8297619
738,4.1622806,83.21428298950195,0.83214283
739,3.4672012,86.42857074737549,0.8642857
740,3.5314236,85.71428656578064,0.85714287
741,4.051525,84.28571224212646,0.8428571
742,4.1707134,82.26190209388733,0.822619
743,3.7962623,85.00000238418579,0.85
744,3.3579698,86.07142567634583,0.86071426
745,4.155213,85.1190447807312,0.85119045
746,3.8331542,83.6904764175415,0.83690476
747,3.9996896,82.61904716491699,0.8261905
748,3.692267,84.52380895614624,0.8452381
749,3.3367789,86.78571581840515,0.86785716
750,3.5040708,85.59523820877075,0.8559524
751,4.280589,83.57142806053162,0.8357143
752,3.8216238,85.71428656578064,0.85714287
753,3.7589867,85.71428656578064,0.85714287
754,3.4727318,86.54761910438538,0.8654762
755,3.2706313,86.42857074737549,0.8642857
756,3.3309236,84.64285731315613,0.8464286
757,3.4567933,86.07142567634583,0.86071426
758,3.6216958,85.47618985176086,0.8547619
759,2.9903197,87.5,0.875
760,4.1609735,84.16666388511658,0.84166664
761,3.1022394,85.83333492279053,0.85833335
762,2.7070127,87.61904835700989,0.8761905
763,3.6809826,85.35714149475098,0.8535714
764,3.8600502,83.57142806053162,0.8357143
765,3.6556816,86.90476417541504,0.86904764
766,4.1350675,83.09524059295654,0.8309524
767,2.8720343,87.5,0.875
768,4.430685,83.09524059295654,0.8309524
769,3.2818618,85.71428656578064,0.85714287
770,3.198104,86.07142567634583,0.86071426
771,3.9887018,84.8809540271759,0.84880954
772,4.0608873,84.76190567016602,0.84761906
773,3.4825368,85.1190447807312,0.85119045
774,3.9380865,85.47618985176086,0.8547619
775,3.519509,85.95238327980042,0.85952383
776,3.9612145,84.76190567016602,0.84761906
777,3.28713,86.78571581840515,0.86785716
778,3.5344,85.23809313774109,0.85238093
779,3.307152,85.59523820877075,0.8559524
780,3.4311085,85.35714149475098,0.8535714
781,3.124937,85.59523820877075,0.8559524
782,3.642797,85.83333492279053,0.85833335
783,4.133338,83.21428298950195,0.83214283
784,3.4002883,85.35714149475098,0.8535714
785,3.7256145,84.52380895614624,0.8452381
786,3.6242106,84.04762148857117,0.8404762
787,3.998684,83.21428298950195,0.83214283
788,3.382409,86.19047403335571,0.86190474
789,3.4559875,85.35714149475098,0.8535714
790,3.1405618,89.40476179122925,0.8940476
791,2.8748603,87.97619342803955,0.87976193
792,3.7178009,84.64285731315613,0.8464286
793,3.6105227,84.28571224212646,0.8428571
794,3.543578,86.07142567634583,0.86071426
795,3.4123726,85.35714149475098,0.8535714
796,3.2929654,86.42857074737549,0.8642857
797,3.7519934,84.76190567016602,0.84761906
798,3.7107778,85.35714149475098,0.8535714
799,3.1708627,86.19047403335571,0.86190474
800,3.8260617,85.00000238418579,0.85
801,3.315925,86.42857074737549,0.8642857
802,3.103871,86.66666746139526,0.8666667
803,3.724888,85.00000238418579,0.85
804,2.7731442,88.09523582458496,0.88095236
805,4.20255,83.92857313156128,0.83928573
806,2.7735388,88.33333253860474,0.8833333
807,3.1603236,87.02380657196045,0.87023807
808,3.4328294,86.42857074737549,0.8642857
809,3.264579,87.02380657196045,0.87023807
810,2.9695168,87.14285492897034,0.87142855
811,4.394112,83.80952477455139,0.83809525
812,3.6523933,85.59523820877075,0.8559524
813,2.9103417,88.21428418159485,0.88214284
814,2.8545735,88.33333253860474,0.8833333
815,3.2971282,86.07142567634583,0.86071426
816,3.6148007,86.42857074737549,0.8642857
817,3.2037218,87.61904835700989,0.8761905
818,3.1763551,86.07142567634583,0.86071426
819,2.9022732,87.02380657196045,0.87023807
820,3.0126643,87.85714507102966,0.87857145
821,3.4358604,85.83333492279053,0.85833335
822,2.7179623,88.21428418159485,0.88214284
823,3.2851903,87.02380657196045,0.87023807
824,3.1726038,87.02380657196045,0.87023807
825,3.375586,85.47618985176086,0.8547619
826,2.748683,87.85714507102966,0.87857145
827,3.804535,86.54761910438538,0.8654762
828,3.01855,87.97619342803955,0.87976193
829,3.788824,84.8809540271759,0.84880954
830,3.2252722,88.09523582458496,0.88095236
831,3.6387057,85.23809313774109,0.85238093
832,3.017248,86.3095223903656,0.8630952
833,2.9591935,88.6904776096344,0.8869048
834,3.4349093,85.1190447807312,0.85119045
835,3.6155157,86.66666746139526,0.8666667
836,3.3940024,85.95238327980042,0.85952383
837,3.5443814,85.47618985176086,0.8547619
838,3.2841773,85.71428656578064,0.85714287
839,4.000607,86.3095223903656,0.8630952
840,3.3182254,88.09523582458496,0.88095236
841,3.22892,86.42857074737549,0.8642857
842,3.7562335,85.00000238418579,0.85
843,3.700523,85.1190447807312,0.85119045
844,2.891045,87.61904835700989,0.8761905
845,3.4220998,85.71428656578064,0.85714287
846,3.5851054,84.8809540271759,0.84880954
847,3.135711,87.61904835700989,0.8761905
848,3.3595223,86.19047403335571,0.86190474
849,2.9974985,87.02380657196045,0.87023807
850,3.2702503,86.66666746139526,0.8666667
851,2.8289933,87.26190328598022,0.87261903
852,2.9634259,87.73809671401978,0.87738097
853,3.2039523,87.97619342803955,0.87976193
854,2.9030294,88.33333253860474,0.8833333
855,2.6093354,89.16666507720947,0.89166665
856,3.2555575,85.83333492279053,0.85833335
857,2.7611272,89.40476179122925,0.8940476
858,2.634202,89.28571343421936,0.89285713
859,3.2305756,87.02380657196045,0.87023807
860,3.4074965,86.54761910438538,0.8654762
861,2.5881338,89.76190686225891,0.89761907
862,4.2084446,82.26190209388733,0.822619
863,2.7358432,88.45238089561462,0.8845238
864,3.703074,85.59523820877075,0.8559524
865,3.168322,86.78571581840515,0.86785716
866,2.5343196,89.76190686225891,0.89761907
867,3.2828493,87.02380657196045,0.87023807
868,2.993041,87.61904835700989,0.8761905
869,3.3795815,87.85714507102966,0.87857145
870,2.7150085,90.59523940086365,0.9059524
871,2.814136,88.92857432365417,0.88928574
872,3.2062197,87.61904835700989,0.8761905
873,3.623045,86.42857074737549,0.8642857
874,3.0271282,87.61904835700989,0.8761905
875,2.9347575,88.57142925262451,0.8857143
876,2.5355139,89.52381014823914,0.8952381
877,3.3591998,85.83333492279053,0.85833335
878,2.7821617,87.97619342803955,0.87976193
879,3.4736056,84.8809540271759,0.84880954
880,3.0556402,87.02380657196045,0.87023807
881,2.9675539,87.14285492897034,0.87142855
882,2.770315,88.6904776096344,0.8869048
883,2.6495337,89.64285850524902,0.8964286
884,3.2989626,86.19047403335571,0.86190474
885,2.9857717,88.33333253860474,0.8833333
886,3.3481448,85.95238327980042,0.85952383
887,3.4890583,86.07142567634583,0.86071426
888,3.0734797,87.38095164299011,0.8738095
889,2.8712883,88.57142925262451,0.8857143
890,3.485322,87.02380657196045,0.87023807
891,3.0223198,88.57142925262451,0.8857143
892,2.886808,87.73809671401978,0.87738097
893,2.645832,88.92857432365417,0.88928574
894,3.205234,85.83333492279053,0.85833335
895,2.76731,89.16666507720947,0.89166665
896,2.7231884,88.57142925262451,0.8857143
897,2.9349823,89.16666507720947,0.89166665
898,2.902152,88.33333253860474,0.8833333
899,2.9295962,88.21428418159485,0.88214284
900,3.5617037,84.8809540271759,0.84880954
901,3.0149899,87.73809671401978,0.87738097
902,2.9798052,87.97619342803955,0.87976193
903,3.175595,87.73809671401978,0.87738097
904,3.1297374,89.16666507720947,0.89166665
905,3.4479976,85.1190447807312,0.85119045
906,3.2302594,87.14285492897034,0.87142855
907,3.0852103,87.97619342803955,0.87976193
908,3.323773,87.02380657196045,0.87023807
909,3.1282525,88.57142925262451,0.8857143
910,2.4579964,90.59523940086365,0.9059524
911,2.7238908,88.33333253860474,0.8833333
912,3.3377974,86.78571581840515,0.86785716
913,2.706949,89.76190686225891,0.89761907
914,3.028962,88.80952596664429,0.88809526
915,2.7375243,88.80952596664429,0.88809526
916,2.7318707,87.85714507102966,0.87857145
917,2.741263,89.52381014823914,0.8952381
918,3.1315522,87.5,0.875
919,3.6950572,85.47618985176086,0.8547619
920,2.5175915,89.8809552192688,0.89880955
921,3.1964269,87.14285492897034,0.87142855
922,2.977738,88.21428418159485,0.88214284
923,2.7598343,89.28571343421936,0.89285713
924,2.3382585,91.07142686843872,0.91071427
925,2.4711518,91.42857193946838,0.9142857
926,2.974515,88.92857432365417,0.88928574
927,2.886341,88.09523582458496,0.88095236
928,3.4319541,86.07142567634583,0.86071426
929,2.4416585,89.76190686225891,0.89761907
930,3.2432208,87.61904835700989,0.8761905
931,2.9256697,87.85714507102966,0.87857145
932,3.3005137,87.38095164299011,0.8738095
933,2.9503953,88.6904776096344,0.8869048
934,2.6412213,88.92857432365417,0.88928574
935,3.2113261,86.19047403335571,0.86190474
936,2.588078,88.6904776096344,0.8869048
937,3.0221477,87.61904835700989,0.8761905
938,2.815666,89.16666507720947,0.89166665
939,2.4249268,89.16666507720947,0.89166665
940,2.384112,89.16666507720947,0.89166665
941,2.6191998,89.8809552192688,0.89880955
942,2.618983,89.52381014823914,0.8952381
943,2.933627,88.57142925262451,0.8857143
944,3.2224905,86.78571581840515,0.86785716
945,2.9516141,87.38095164299011,0.8738095
946,2.9682932,88.21428418159485,0.88214284
947,2.933791,87.61904835700989,0.8761905
948,3.108819,88.57142925262451,0.8857143
949,3.2804363,86.90476417541504,0.86904764
950,3.012007,89.52381014823914,0.8952381
951,3.227725,87.38095164299011,0.8738095
952,3.1870203,86.07142567634583,0.86071426
953,2.9669156,88.21428418159485,0.88214284
954,2.7100816,90.1190459728241,0.90119046
955,3.3517847,87.97619342803955,0.87976193
956,2.9116335,88.6904776096344,0.8869048
957,2.7261293,88.80952596664429,0.88809526
958,2.3817358,89.16666507720947,0.89166665
959,2.805663,88.45238089561462,0.8845238
960,2.5630622,90.23809432983398,0.90238094
961,3.1214468,87.26190328598022,0.87261903
962,2.6397233,89.40476179122925,0.8940476
963,2.5533562,89.99999761581421,0.9
964,2.8942769,87.26190328598022,0.87261903
965,3.0518556,87.26190328598022,0.87261903
966,3.2460997,87.73809671401978,0.87738097
967,2.9866753,87.85714507102966,0.87857145
968,2.4190705,89.64285850524902,0.8964286
969,2.3223178,88.33333253860474,0.8833333
970,2.8093574,87.26190328598022,0.87261903
971,3.1300066,88.33333253860474,0.8833333
972,2.6240025,90.1190459728241,0.90119046
973,3.047627,87.26190328598022,0.87261903
974,2.579578,90.71428775787354,0.9071429
975,2.9189034,87.61904835700989,0.8761905
976,2.6892848,88.80952596664429,0.88809526
977,3.1075482,87.5,0.875
978,3.3765435,86.78571581840515,0.86785716
979,2.9736204,88.21428418159485,0.88214284
980,2.600397,89.64285850524902,0.8964286
981,3.3668957,86.90476417541504,0.86904764
982,3.156583,87.26190328598022,0.87261903
983,2.517003,88.92857432365417,0.88928574
984,2.676309,88.45238089561462,0.8845238
985,2.4509196,89.8809552192688,0.89880955
986,2.6932309,89.64285850524902,0.8964286
987,2.5750225,89.64285850524902,0.8964286
988,2.6941335,88.92857432365417,0.88928574
989,2.4743443,90.23809432983398,0.90238094
990,2.0586853,89.8809552192688,0.89880955
991,2.500473,89.52381014823914,0.8952381
992,2.334688,90.95237851142883,0.9095238
993,2.8527615,89.52381014823914,0.8952381
994,2.374398,89.99999761581421,0.9
995,2.5508296,89.64285850524902,0.8964286
996,2.2739315,90.35714268684387,0.9035714
997,1.870193,91.90475940704346,0.9190476
998,2.8032513,88.21428418159485,0.88214284
999,2.6615682,87.61904835700989,0.8761905
1000,2.8423412,89.64285850524902,0.8964286
1001,3.2095068,87.5,0.875
1002,2.7131705,88.6904776096344,0.8869048
1003,2.3265734,90.59523940086365,0.9059524
1004,2.7075496,88.80952596664429,0.88809526
1005,2.3949971,87.61904835700989,0.8761905
1006,2.218457,92.02380776405334,0.9202381
1007,2.4550745,88.33333253860474,0.8833333
1008,2.9587765,88.21428418159485,0.88214284
1009,2.3604503,90.35714268684387,0.9035714
1010,2.2336116,89.8809552192688,0.89880955
1011,2.4910178,89.76190686225891,0.89761907
1012,2.443767,89.52381014823914,0.8952381
1013,3.1336856,88.21428418159485,0.88214284
1014,2.3917732,90.71428775787354,0.9071429
1015,2.1437335,90.95237851142883,0.9095238
1016,2.2304726,91.07142686843872,0.91071427
1017,2.8654342,89.04761672019958,0.89047617
1018,2.539441,89.99999761581421,0.9
1019,2.9605684,87.61904835700989,0.8761905
1020,2.892644,88.45238089561462,0.8845238
1021,2.9272609,88.57142925262451,0.8857143
1022,3.196877,85.35714149475098,0.8535714
1023,2.5031838,89.76190686225891,0.89761907
1024,2.5652921,88.57142925262451,0.8857143
1025,2.6418319,90.35714268684387,0.9035714
1026,2.2102253,90.35714268684387,0.9035714
1027,2.5886605,89.28571343421936,0.89285713
1028,2.6268423,88.57142925262451,0.8857143
1029,2.3494442,90.71428775787354,0.9071429
1030,2.5024557,90.1190459728241,0.90119046
1031,2.8398786,87.61904835700989,0.8761905
1032,2.3882706,89.16666507720947,0.89166665
1033,2.761566,89.99999761581421,0.9
1034,2.1703777,89.99999761581421,0.9
1035,2.3050473,90.23809432983398,0.90238094
1036,2.520992,90.1190459728241,0.90119046
1037,2.1825185,91.19047522544861,0.91190475
1038,2.5218673,89.99999761581421,0.9
1039,2.0645728,90.47619104385376,0.9047619
1040,2.1511598,90.47619104385376,0.9047619
1041,2.5846286,88.33333253860474,0.8833333
1042,2.7168953,90.35714268684387,0.9035714
1043,2.659877,90.23809432983398,0.90238094
1044,2.7356334,89.52381014823914,0.8952381
1045,2.569942,89.8809552192688,0.89880955
1046,2.563264,90.59523940086365,0.9059524
1047,2.90135,88.33333253860474,0.8833333
1048,2.476071,90.47619104385376,0.9047619
1049,2.5182877,88.6904776096344,0.8869048
1050,2.350364,89.04761672019958,0.89047617
1051,2.024556,91.42857193946838,0.9142857
1052,2.510408,89.52381014823914,0.8952381
1053,2.8474526,88.45238089561462,0.8845238
1054,2.7746341,88.57142925262451,0.8857143
1055,2.5150468,90.23809432983398,0.90238094
1056,2.6811743,89.8809552192688,0.89880955
1057,2.1329775,91.54762029647827,0.9154762
1058,2.526664,89.8809552192688,0.89880955
1059,3.1631043,86.42857074737549,0.8642857
1060,2.6479027,90.1190459728241,0.90119046
1061,2.503786,89.64285850524902,0.8964286
1062,2.2769752,90.59523940086365,0.9059524
1063,2.5808055,90.95237851142883,0.9095238
1064,2.5401511,90.47619104385376,0.9047619
1065,2.8966382,87.38095164299011,0.8738095
1066,2.9792714,88.92857432365417,0.88928574
1067,2.2831569,91.07142686843872,0.91071427
1068,2.792315,87.5,0.875
1069,2.675945,89.40476179122925,0.8940476
1070,2.1869555,91.07142686843872,0.91071427
1071,2.5235171,88.92857432365417,0.88928574
1072,2.3719044,89.99999761581421,0.9
1073,2.873242,88.09523582458496,0.88095236
1074,2.7757955,89.16666507720947,0.89166665
1075,2.6363938,88.80952596664429,0.88809526
1076,2.3641086,90.71428775787354,0.9071429
1077,2.9420056,89.40476179122925,0.8940476
1078,2.542242,90.83333611488342,0.90833336
1079,2.5092235,89.99999761581421,0.9
1080,2.5119448,90.35714268684387,0.9035714
1081,2.5190802,90.1190459728241,0.90119046
1082,2.4471142,89.8809552192688,0.89880955
1083,2.912093,88.92857432365417,0.88928574
1084,1.8293307,91.90475940704346,0.9190476
1085,2.3920135,90.47619104385376,0.9047619
1086,2.0039315,91.19047522544861,0.91190475
1087,2.1701207,89.8809552192688,0.89880955
1088,2.560166,89.64285850524902,0.8964286
1089,2.5892403,89.76190686225891,0.89761907
1090,2.779388,87.61904835700989,0.8761905
1091,2.247623,91.19047522544861,0.91190475
1092,2.6298606,89.76190686225891,0.89761907
1093,2.2960544,91.07142686843872,0.91071427
1094,2.5429685,89.16666507720947,0.89166665
1095,2.0054214,91.90475940704346,0.9190476
1096,2.298149,89.64285850524902,0.8964286
1097,2.237307,90.59523940086365,0.9059524
1098,2.3460317,89.40476179122925,0.8940476
1099,2.4446254,89.40476179122925,0.8940476
1100,2.8340974,87.97619342803955,0.87976193
1101,2.2633147,90.59523940086365,0.9059524
1102,2.261692,91.19047522544861,0.91190475
1103,2.4513059,88.6904776096344,0.8869048
1104,2.2148743,92.5000011920929,0.925
1105,2.8518722,89.52381014823914,0.8952381
1106,1.9029149,91.78571701049805,0.91785717
1107,2.0228765,91.78571701049805,0.91785717
1108,2.0422535,91.54762029647827,0.9154762
1109,2.6238868,89.52381014823914,0.8952381
1110,2.7537377,88.92857432365417,0.88928574
1111,2.5318723,90.47619104385376,0.9047619
1112,2.3502138,91.3095235824585,0.91309524
1113,2.1698267,91.90475940704346,0.9190476
1114,2.3460321,89.40476179122925,0.8940476
1115,2.2584875,90.83333611488342,0.90833336
1116,2.2224545,91.3095235824585,0.91309524
1117,2.4465265,91.54762029647827,0.9154762
1118,2.1724496,91.90475940704346,0.9190476
1119,2.2371595,90.59523940086365,0.9059524
1120,2.0822048,91.78571701049805,0.91785717
1121,2.8882656,88.6904776096344,0.8869048
1122,2.5434666,90.83333611488342,0.90833336
1123,2.3193252,89.8809552192688,0.89880955
1124,2.2260523,90.95237851142883,0.9095238
1125,1.600665,93.6904788017273,0.9369048
1126,2.3518207,90.35714268684387,0.9035714
1127,2.6379008,89.64285850524902,0.8964286
1128,2.1128497,90.95237851142883,0.9095238
1129,2.2891707,91.3095235824585,0.91309524
1130,2.4320083,90.71428775787354,0.9071429
1131,2.5741696,89.64285850524902,0.8964286
1132,2.180747,90.59523940086365,0.9059524
1133,2.1513953,90.95237851142883,0.9095238
1134,2.1077547,90.95237851142883,0.9095238
1135,2.735868,89.40476179122925,0.8940476
1136,2.41651,90.47619104385376,0.9047619
1137,2.718546,89.76190686225891,0.89761907
1138,2.7658613,88.45238089561462,0.8845238
1139,1.9437898,91.42857193946838,0.9142857
1140,2.1989648,90.59523940086365,0.9059524
1141,1.9193592,91.78571701049805,0.91785717
1142,3.3553233,86.90476417541504,0.86904764
1143,2.2261484,90.83333611488342,0.90833336
1144,2.0344257,92.26190447807312,0.92261904
1145,3.0827353,87.38095164299011,0.8738095
1146,2.0676289,91.90475940704346,0.9190476
1147,2.194921,89.99999761581421,0.9
1148,2.7680562,88.92857432365417,0.88928574
1149,2.3181248,91.07142686843872,0.91071427
1150,2.1686025,90.83333611488342,0.90833336
1151,2.342353,90.1190459728241,0.90119046
1152,2.0424984,91.3095235824585,0.91309524
1153,2.084826,92.14285612106323,0.92142856
1154,2.4670553,90.35714268684387,0.9035714
1155,2.4926515,90.47619104385376,0.9047619
1156,2.458166,90.1190459728241,0.90119046
1157,2.1848397,90.83333611488342,0.90833336
1158,1.8537039,92.26190447807312,0.92261904
1159,2.1767347,90.95237851142883,0.9095238
1160,2.3654363,90.1190459728241,0.90119046
1161,1.8101335,91.42857193946838,0.9142857
1162,2.0372226,91.90475940704346,0.9190476
1163,2.1341176,92.26190447807312,0.92261904
1164,1.915622,93.09523701667786,0.93095237
1165,2.3810847,90.47619104385376,0.9047619
1166,1.8776547,91.78571701049805,0.91785717
1167,2.6702294,89.40476179122925,0.8940476
1168,2.0759263,91.07142686843872,0.91071427
1169,1.6406953,92.73809790611267,0.927381
1170,2.422217,89.52381014823914,0.8952381
1171,1.7752931,92.73809790611267,0.927381
1172,1.9815016,92.02380776405334,0.9202381
1173,2.6096852,89.28571343421936,0.89285713
1174,2.7892962,88.09523582458496,0.88095236
1175,2.010879,92.73809790611267,0.927381
1176,2.2887824,90.59523940086365,0.9059524
1177,2.9480398,89.16666507720947,0.89166665
1178,2.2097118,90.47619104385376,0.9047619
1179,2.57674,89.99999761581421,0.9
1180,1.9412024,92.14285612106323,0.92142856
1181,2.2856197,90.59523940086365,0.9059524
1182,2.2579665,90.59523940086365,0.9059524
1183,1.9378443,91.90475940704346,0.9190476
1184,2.3213959,90.83333611488342,0.90833336
1185,2.2865677,90.59523940086365,0.9059524
1186,2.0463905,91.78571701049805,0.91785717
1187,2.534741,89.99999761581421,0.9
1188,2.223238,89.99999761581421,0.9
1189,1.7261064,92.38095283508301,0.9238095
1190,1.7605907,91.07142686843872,0.91071427
1191,2.5872064,88.09523582458496,0.88095236
1192,1.7115151,92.5000011920929,0.925
1193,2.4170256,89.04761672019958,0.89047617
1194,2.1223798,91.07142686843872,0.91071427
1195,2.3107815,90.35714268684387,0.9035714
1196,1.9092085,92.38095283508301,0.9238095
1197,2.5742285,89.99999761581421,0.9
1198,2.169256,91.07142686843872,0.91071427
1199,2.2340593,90.83333611488342,0.90833336
